base_term,term,field,count,quoted_count,quoted_phrase_found,query_translation
Hart Test,"""Hart Test""",title/abstract,69,0,False,Hart[Title/Abstract] AND Test[Title/Abstract]
Hart Test,"""Hart's Test""",title/abstract,4,0,False,Hart's[Title/Abstract] AND Test[Title/Abstract]
Hart Test,"""Test of Hart""",title/abstract,69,0,False,Test[Title/Abstract] AND Hart[Title/Abstract]
Hawk Method,"""Hawk Method""",title/abstract,43,0,False,Hawk[Title/Abstract] AND Method[Title/Abstract]
Hawk Method,"""Hawk's Method""",title/abstract,1,0,False,Hawk's[Title/Abstract] AND Method[Title/Abstract]
Hawk Method,"""Method of Hawk""",title/abstract,43,0,False,Method[Title/Abstract] AND Hawk[Title/Abstract]
Haycraft method,"""Haycraft method""",title/abstract,0,0,False,Haycraft[Title/Abstract] AND method[Title/Abstract]
Haycraft method,"""Haycraft's method""",title/abstract,0,0,False,Haycraft's[Title/Abstract] AND method[Title/Abstract]
Haycraft method,"""method of Haycraft""",title/abstract,0,0,False,method[Title/Abstract] AND Haycraft[Title/Abstract]
Hay Sulfur Test,"""Hay Sulfur Test""",title/abstract,3,0,False,Hay[Title/Abstract] AND Sulfur[Title/Abstract] AND Test[Title/Abstract]
Hay Sulfur Test,"""Hay's Sulfur Test""",title/abstract,0,0,False,Hay's[Title/Abstract] AND Sulfur[Title/Abstract] AND Test[Title/Abstract]
Hay Sulfur Test,"""Sulfur Test of Hay""",title/abstract,3,0,False,Sulfur[Title/Abstract] AND Test[Title/Abstract] AND Hay[Title/Abstract]
Heeren Pioscope,"""Heeren Pioscope""",title/abstract,11,0,False,Heeren[Title/Abstract]
Heeren Pioscope,"""Heeren's Pioscope""",title/abstract,0,0,False,"(""Heeren's Pioscope""[Title/Abstract])"
Heeren Pioscope,"""Pioscope of Heeren""",title/abstract,11,0,False,Heeren[Title/Abstract]
Heintz method,"""Heintz method""",title/abstract,3,0,False,Heintz[Title/Abstract] AND method[Title/Abstract]
Heintz method,"""Heintz's method""",title/abstract,2134555,0,False,method[Title/Abstract]
Heintz method,"""method of Heintz""",title/abstract,3,0,False,method[Title/Abstract] AND Heintz[Title/Abstract]
Heller Test,"""Heller Test""",title/abstract,72,0,False,Heller[Title/Abstract] AND Test[Title/Abstract]
Heller Test,"""Heller's Test""",title/abstract,20,0,False,Heller's[Title/Abstract] AND Test[Title/Abstract]
Heller Test,"""Test of Heller""",title/abstract,72,0,False,Test[Title/Abstract] AND Heller[Title/Abstract]
Heller Table,"""Heller Table""",title/abstract,2,0,False,Heller[Title/Abstract] AND Table[Title/Abstract]
Heller Table,"""Heller's Table""",title/abstract,1,0,False,Heller's[Title/Abstract] AND Table[Title/Abstract]
Heller Table,"""Table of Heller""",title/abstract,2,0,False,Table[Title/Abstract] AND Heller[Title/Abstract]
Heller Nitric Acid Ring Test,"""Heller Nitric Acid Ring Test""",title/abstract,1,0,False,Heller[Title/Abstract] AND Nitric[Title/Abstract] AND Acid[Title/Abstract] AND Ring[Title/Abstract] AND Test[Title/Abstract]
Heller Nitric Acid Ring Test,"""Heller's Nitric Acid Ring Test""",title/abstract,0,0,False,Heller's[Title/Abstract] AND Nitric[Title/Abstract] AND Acid[Title/Abstract] AND Ring[Title/Abstract] AND Test[Title/Abstract]
Heller Nitric Acid Ring Test,"""Nitric Acid Ring Test of Heller""",title/abstract,1,0,False,Nitric[Title/Abstract] AND Acid[Title/Abstract] AND Ring[Title/Abstract] AND Test[Title/Abstract] AND Heller[Title/Abstract]
Henderson-Palmer Method,"""Henderson-Palmer Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Henderson-Palmer Method,"""Henderson Palmer Method""",title/abstract,0,0,False,Henderson[Title/Abstract] AND Palmer[Title/Abstract] AND Method[Title/Abstract]
Henderson-Palmer Method,"""Henderson and Palmer Method""",title/abstract,0,0,False,Henderson[Title/Abstract] AND Palmer[Title/Abstract] AND Method[Title/Abstract]
Henderson-Palmer Method,"""Henderson's and Palmer's Method""",title/abstract,0,0,False,Henderson's[Title/Abstract] AND Palmer's[Title/Abstract] AND Method[Title/Abstract]
Henderson-Palmer Method,"""Henderson and Palmer's Method""",title/abstract,0,0,False,Henderson[Title/Abstract] AND Palmer's[Title/Abstract] AND Method[Title/Abstract]
Henderson-Palmer Method,"""Henderson Palmer's Method""",title/abstract,0,0,False,Henderson[Title/Abstract] AND Palmer's[Title/Abstract] AND Method[Title/Abstract]
Henderson-Palmer Method,"""Henderson-Palmer's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Henderson-Palmer Method,"""Method of Henderson and Palmer""",title/abstract,0,0,False,Method[Title/Abstract] AND Henderson[Title/Abstract] AND Palmer[Title/Abstract]
Henderson-Palmer Method,"""Method of Henderson Palmer""",title/abstract,0,0,False,Method[Title/Abstract] AND Henderson[Title/Abstract] AND Palmer[Title/Abstract]
Henderson-Palmer Method,"""Method of Henderson-Palmer""",title/abstract,2134555,0,False,Method[Title/Abstract]
Hinds Modification of Doremus' Ureometer,"""Hinds Modification of Doremus' Ureometer""",title/abstract,0,0,False,Hinds[Title/Abstract] AND Modification[Title/Abstract] AND Doremus'[Title/Abstract] AND Ureometer[Title/Abstract]
Hinds Modification of Doremus' Ureometer,"""Hinds' Modification of Doremus' Ureometer""",title/abstract,0,0,False,Modification[Title/Abstract] AND Doremus'[Title/Abstract] AND Ureometer[Title/Abstract]
Hinds Modification of Doremus' Ureometer,"""Hinds's Modification of Doremus' Ureometer""",title/abstract,0,0,False,Hinds's[Title/Abstract] AND Modification[Title/Abstract] AND Doremus'[Title/Abstract] AND Ureometer[Title/Abstract]
Hinds Modification of Doremus' Ureometer,"""Modification of Doremus' Ureometer of Hinds""",title/abstract,0,0,False,Modification[Title/Abstract] AND Doremus'[Title/Abstract] AND Ureometer[Title/Abstract] AND Hinds[Title/Abstract]
Hoesch Test,"""Hoesch Test""",title/abstract,7,7,True,"""Hoesch Test""[Title/Abstract]"
Hoesch Test,"""Hoesch's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Hoesch Test,"""Test of Hoesch""",title/abstract,9,0,False,Test[Title/Abstract] AND Hoesch[Title/Abstract]
Hoffmann Test,"""Hoffmann Test""",title/abstract,203,0,False,Hoffmann[Title/Abstract] AND Test[Title/Abstract]
Hoffmann Test,"""Hoffmann's Test""",title/abstract,23,0,False,Hoffmann's[Title/Abstract] AND Test[Title/Abstract]
Hoffmann Test,"""Test of Hoffmann""",title/abstract,203,0,False,Test[Title/Abstract] AND Hoffmann[Title/Abstract]
Hofmeister Method,"""Hofmeister Method""",title/abstract,100,0,False,Hofmeister[Title/Abstract] AND Method[Title/Abstract]
Hofmeister Method,"""Hofmeister's Method""",title/abstract,3,0,False,Hofmeister's[Title/Abstract] AND Method[Title/Abstract]
Hofmeister Method,"""Method of Hofmeister""",title/abstract,100,0,False,Method[Title/Abstract] AND Hofmeister[Title/Abstract]
Hofmeister Test,"""Hofmeister Test""",title/abstract,19,0,False,Hofmeister[Title/Abstract] AND Test[Title/Abstract]
Hofmeister Test,"""Hofmeister's Test""",title/abstract,1,0,False,Hofmeister's[Title/Abstract] AND Test[Title/Abstract]
Hofmeister Test,"""Test of Hofmeister""",title/abstract,19,0,False,Test[Title/Abstract] AND Hofmeister[Title/Abstract]
Hohnel-Glaser Method,"""Hohnel-Glaser Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Hohnel-Glaser Method,"""Hohnel Glaser Method""",title/abstract,0,0,False,Hohnel[Title/Abstract] AND Glaser[Title/Abstract] AND Method[Title/Abstract]
Hohnel-Glaser Method,"""Hohnel and Glaser Method""",title/abstract,0,0,False,Hohnel[Title/Abstract] AND Glaser[Title/Abstract] AND Method[Title/Abstract]
Hohnel-Glaser Method,"""Hohnel's and Glaser's Method""",title/abstract,19,0,False,Glaser's[Title/Abstract] AND Method[Title/Abstract]
Hohnel-Glaser Method,"""Hohnel and Glaser's Method""",title/abstract,0,0,False,Hohnel[Title/Abstract] AND Glaser's[Title/Abstract] AND Method[Title/Abstract]
Hohnel-Glaser Method,"""Hohnel Glaser's Method""",title/abstract,0,0,False,Hohnel[Title/Abstract] AND Glaser's[Title/Abstract] AND Method[Title/Abstract]
Hohnel-Glaser Method,"""Hohnel-Glaser's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Hohnel-Glaser Method,"""Method of Hohnel and Glaser""",title/abstract,0,0,False,Method[Title/Abstract] AND Hohnel[Title/Abstract] AND Glaser[Title/Abstract]
Hohnel-Glaser Method,"""Method of Hohnel Glaser""",title/abstract,0,0,False,Method[Title/Abstract] AND Hohnel[Title/Abstract] AND Glaser[Title/Abstract]
Hohnel-Glaser Method,"""Method of Hohnel-Glaser""",title/abstract,2134555,0,False,Method[Title/Abstract]
Hopkins Method,"""Hopkins Method""",title/abstract,569,0,False,Hopkins[Title/Abstract] AND Method[Title/Abstract]
Hopkins Method,"""Hopkins' Method""",title/abstract,6,0,False,Hopkins'[Title/Abstract] AND Method[Title/Abstract]
Hopkins Method,"""Hopkins's Method""",title/abstract,0,0,False,Hopkins's[Title/Abstract] AND Method[Title/Abstract]
Hopkins Method,"""Method of Hopkins""",title/abstract,569,0,False,Method[Title/Abstract] AND Hopkins[Title/Abstract]
Huppert-Messinger Method,"""Huppert-Messinger Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Huppert-Messinger Method,"""Huppert Messinger Method""",title/abstract,0,0,False,Huppert[Title/Abstract] AND Messinger[Title/Abstract] AND Method[Title/Abstract]
Huppert-Messinger Method,"""Huppert and Messinger Method""",title/abstract,0,0,False,Huppert[Title/Abstract] AND Messinger[Title/Abstract] AND Method[Title/Abstract]
Huppert-Messinger Method,"""Huppert's and Messinger's Method""",title/abstract,0,0,False,Huppert's[Title/Abstract] AND Messinger's[Title/Abstract] AND Method[Title/Abstract]
Huppert-Messinger Method,"""Huppert and Messinger's Method""",title/abstract,0,0,False,Huppert[Title/Abstract] AND Messinger's[Title/Abstract] AND Method[Title/Abstract]
Huppert-Messinger Method,"""Huppert Messinger's Method""",title/abstract,0,0,False,Huppert[Title/Abstract] AND Messinger's[Title/Abstract] AND Method[Title/Abstract]
Huppert-Messinger Method,"""Huppert-Messinger's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Huppert-Messinger Method,"""Method of Huppert and Messinger""",title/abstract,0,0,False,Method[Title/Abstract] AND Huppert[Title/Abstract] AND Messinger[Title/Abstract]
Huppert-Messinger Method,"""Method of Huppert Messinger""",title/abstract,0,0,False,Method[Title/Abstract] AND Huppert[Title/Abstract] AND Messinger[Title/Abstract]
Huppert-Messinger Method,"""Method of Huppert-Messinger""",title/abstract,2134555,0,False,Method[Title/Abstract]
Huppert Test,"""Huppert Test""",title/abstract,12,0,False,Huppert[Title/Abstract] AND Test[Title/Abstract]
Huppert Test,"""Huppert's Test""",title/abstract,0,0,False,Huppert's[Title/Abstract] AND Test[Title/Abstract]
Huppert Test,"""Test of Huppert""",title/abstract,12,0,False,Test[Title/Abstract] AND Huppert[Title/Abstract]
Jacobi Method,"""Jacobi Method""",title/abstract,16,16,True,"""Jacobi Method""[Title/Abstract]"
Jacobi Method,"""Jacobi's Method""",title/abstract,4,0,False,Jacobi's[Title/Abstract] AND Method[Title/Abstract]
Jacobi Method,"""Method of Jacobi""",title/abstract,247,0,False,Method[Title/Abstract] AND Jacobi[Title/Abstract]
Jaffe Reaction,"""Jaffe Reaction""",title/abstract,170,170,True,"""Jaffe Reaction""[Title/Abstract]"
Jaffe Reaction,"""Jaffe's Reaction""",title/abstract,23,23,True,"""Jaffe's Reaction""[Title/Abstract]"
Jaffe Reaction,"""Reaction of Jaffe""",title/abstract,224,0,False,Reaction[Title/Abstract] AND Jaffe[Title/Abstract]
Jaffe-Schlesinger Test,"""Jaffe-Schlesinger Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Jaffe-Schlesinger Test,"""Jaffe Schlesinger Test""",title/abstract,0,0,False,Jaffe[Title/Abstract] AND Schlesinger[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Schlesinger Test,"""Jaffe and Schlesinger Test""",title/abstract,0,0,False,Jaffe[Title/Abstract] AND Schlesinger[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Schlesinger Test,"""Jaffe's and Schlesinger's Test""",title/abstract,0,0,False,Jaffe's[Title/Abstract] AND Schlesinger's[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Schlesinger Test,"""Jaffe and Schlesinger's Test""",title/abstract,0,0,False,Jaffe[Title/Abstract] AND Schlesinger's[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Schlesinger Test,"""Jaffe Schlesinger's Test""",title/abstract,0,0,False,Jaffe[Title/Abstract] AND Schlesinger's[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Schlesinger Test,"""Jaffe-Schlesinger's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Jaffe-Schlesinger Test,"""Test of Jaffe and Schlesinger""",title/abstract,0,0,False,Test[Title/Abstract] AND Jaffe[Title/Abstract] AND Schlesinger[Title/Abstract]
Jaffe-Schlesinger Test,"""Test of Jaffe Schlesinger""",title/abstract,0,0,False,Test[Title/Abstract] AND Jaffe[Title/Abstract] AND Schlesinger[Title/Abstract]
Jaffe-Schlesinger Test,"""Test of Jaffe-Schlesinger""",title/abstract,1489563,0,False,Test[Title/Abstract]
Jaffe-Zierdt Test,"""Jaffe-Zierdt Test""",title/abstract,1,0,False,Jaffe-Zierdt[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Zierdt Test,"""Jaffe Zierdt Test""",title/abstract,1,0,False,Jaffe[Title/Abstract] AND Zierdt[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Zierdt Test,"""Jaffe and Zierdt Test""",title/abstract,1,0,False,Jaffe[Title/Abstract] AND Zierdt[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Zierdt Test,"""Jaffe's and Zierdt's Test""",title/abstract,20,0,False,Jaffe's[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Zierdt Test,"""Jaffe and Zierdt's Test""",title/abstract,84,0,False,Jaffe[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Zierdt Test,"""Jaffe Zierdt's Test""",title/abstract,84,0,False,Jaffe[Title/Abstract] AND Test[Title/Abstract]
Jaffe-Zierdt Test,"""Jaffe-Zierdt's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Jaffe-Zierdt Test,"""Test of Jaffe and Zierdt""",title/abstract,1,0,False,Test[Title/Abstract] AND Jaffe[Title/Abstract] AND Zierdt[Title/Abstract]
Jaffe-Zierdt Test,"""Test of Jaffe Zierdt""",title/abstract,1,0,False,Test[Title/Abstract] AND Jaffe[Title/Abstract] AND Zierdt[Title/Abstract]
Jaffe-Zierdt Test,"""Test of Jaffe-Zierdt""",title/abstract,1,0,False,Test[Title/Abstract] AND Jaffe-Zierdt[Title/Abstract]
Jendrassik-Grof Method,"""Jendrassik-Grof Method""",title/abstract,28,28,True,"""Jendrassik-Grof Method""[Title/Abstract]"
Jendrassik-Grof Method,"""Jendrassik Grof Method""",title/abstract,28,28,True,"""Jendrassik Grof Method""[Title/Abstract]"
Jendrassik-Grof Method,"""Jendrassik and Grof Method""",title/abstract,70,0,False,Jendrassik[Title/Abstract] AND Grof[Title/Abstract] AND Method[Title/Abstract]
Jendrassik-Grof Method,"""Jendrassik's and Grof's Method""",title/abstract,0,0,False,Jendrassik's[Title/Abstract] AND Grof's[Title/Abstract] AND Method[Title/Abstract]
Jendrassik-Grof Method,"""Jendrassik and Grof's Method""",title/abstract,1,0,False,Jendrassik[Title/Abstract] AND Grof's[Title/Abstract] AND Method[Title/Abstract]
Jendrassik-Grof Method,"""Jendrassik Grof's Method""",title/abstract,1,0,False,Jendrassik[Title/Abstract] AND Grof's[Title/Abstract] AND Method[Title/Abstract]
Jendrassik-Grof Method,"""Jendrassik-Grof's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Jendrassik-Grof Method,"""Method of Jendrassik and Grof""",title/abstract,70,0,False,Method[Title/Abstract] AND Jendrassik[Title/Abstract] AND Grof[Title/Abstract]
Jendrassik-Grof Method,"""Method of Jendrassik Grof""",title/abstract,70,0,False,Method[Title/Abstract] AND Jendrassik[Title/Abstract] AND Grof[Title/Abstract]
Jendrassik-Grof Method,"""Method of Jendrassik-Grof""",title/abstract,47,0,False,Method[Title/Abstract] AND Jendrassik-Grof[Title/Abstract]
Johnson Picro-saccharometer,"""Johnson Picro-saccharometer""",title/abstract,11945,0,False,Johnson[Title/Abstract]
Johnson Picro-saccharometer,"""Johnson's Picro-saccharometer""",title/abstract,541,0,False,Johnson's[Title/Abstract]
Johnson Picro-saccharometer,"""Picro-saccharometer of Johnson""",title/abstract,11945,0,False,Johnson[Title/Abstract]
Jolles Ferrometer,"""Jolles Ferrometer""",title/abstract,25,0,False,Jolles[Title/Abstract]
Jolles Ferrometer,"""Jolles' Ferrometer""",title/abstract,0,0,False,"(""Jolles' Ferrometer""[Title/Abstract])"
Jolles Ferrometer,"""Jolles's Ferrometer""",title/abstract,0,0,False,"(""Jolles's Ferrometer""[Title/Abstract])"
Jolles Ferrometer,"""Ferrometer of Jolles""",title/abstract,25,0,False,Jolles[Title/Abstract]
Karmen Method,"""Karmen Method""",title/abstract,3,3,True,"""Karmen Method""[Title/Abstract]"
Karmen Method,"""Karmen's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Karmen Method,"""Method of Karmen""",title/abstract,14,0,False,Method[Title/Abstract] AND Karmen[Title/Abstract]
Karr Urea Method,"""Karr Urea Method""",title/abstract,1,0,False,Karr[Title/Abstract] AND Urea[Title/Abstract] AND Method[Title/Abstract]
Karr Urea Method,"""Karr's Urea Method""",title/abstract,0,0,False,Karr's[Title/Abstract] AND Urea[Title/Abstract] AND Method[Title/Abstract]
Karr Urea Method,"""Urea Method of Karr""",title/abstract,1,0,False,Urea[Title/Abstract] AND Method[Title/Abstract] AND Karr[Title/Abstract]
Kelling Test,"""Kelling Test""",title/abstract,1,0,False,Kelling[Title/Abstract] AND Test[Title/Abstract]
Kelling Test,"""Kelling's Test""",title/abstract,0,0,False,Kelling's[Title/Abstract] AND Test[Title/Abstract]
Kelling Test,"""Test of Kelling""",title/abstract,1,0,False,Test[Title/Abstract] AND Kelling[Title/Abstract]
Kern-Stransky Procedure,"""Kern-Stransky Procedure""",title/abstract,699516,0,False,Procedure[Title/Abstract]
Kern-Stransky Procedure,"""Kern Stransky Procedure""",title/abstract,1,0,False,Kern[Title/Abstract] AND Stransky[Title/Abstract] AND Procedure[Title/Abstract]
Kern-Stransky Procedure,"""Kern and Stransky Procedure""",title/abstract,1,0,False,Kern[Title/Abstract] AND Stransky[Title/Abstract] AND Procedure[Title/Abstract]
Kern-Stransky Procedure,"""Kern's and Stransky's Procedure""",title/abstract,0,0,False,Kern's[Title/Abstract] AND Stransky's[Title/Abstract] AND Procedure[Title/Abstract]
Kern-Stransky Procedure,"""Kern and Stransky's Procedure""",title/abstract,0,0,False,Kern[Title/Abstract] AND Stransky's[Title/Abstract] AND Procedure[Title/Abstract]
Kern-Stransky Procedure,"""Kern Stransky's Procedure""",title/abstract,0,0,False,Kern[Title/Abstract] AND Stransky's[Title/Abstract] AND Procedure[Title/Abstract]
Kern-Stransky Procedure,"""Kern-Stransky's Procedure""",title/abstract,699516,0,False,Procedure[Title/Abstract]
Kern-Stransky Procedure,"""Procedure of Kern and Stransky""",title/abstract,1,0,False,Procedure[Title/Abstract] AND Kern[Title/Abstract] AND Stransky[Title/Abstract]
Kern-Stransky Procedure,"""Procedure of Kern Stransky""",title/abstract,1,0,False,Procedure[Title/Abstract] AND Kern[Title/Abstract] AND Stransky[Title/Abstract]
